Order_ID,Order_Date,Customer_ID,Customer_Name,State,Region_Raw,Region,Product_ID,Product_Name,Fabric_Type,Quantity_Meters_Raw,Quantity_Meters,Unit_Price,Discount_Percent,Gross_Amount,Sales_Amount_Raw,Sales_Amount_Expected,Sales_Match,Order_Status_Raw,Order_Status,Payment_Method_Raw,Payment_Method,Order_Month,Order_Quarter,Order_Year
ORDX00500,7/25/2026,C107,Coastal Cotton Co,Kerala,South,South,TX210,Matte Polyester,Polyester,51,51,182,2,9282,9096.36,9096.36,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jul,Q3,2026
ORDX00501,11/20/2026,C105,Northern Apparel Works,Delhi,North,North,TX202,Printed Cambric,Printed Cotton,148,148,270,0,39960,39960,39960,Match,Processing,Processing,Bank Transfer,Bank Transfer,Nov,Q4,2026
ORDX00502,9/23/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX207,Poly Viscose,Viscose,349,349,208,3,72592,70414.24,70414.24,Match,Delivered,Delivered,Credit,Credit,Sep,Q3,2026
ORDX00503,10/5/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX201,Organic Cotton,Cotton,388,388,222,15,86136,73215.6,73215.6,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Oct,Q4,2026
ORDX00504,5/29/2026,C105,Northern Apparel Works,Delhi,North,North,TX208,Athleisure Knit,Cotton Lycra,133,133,305,5,40565,38536.75,38536.75,Match,Processing,Processing,Wallet,Wallet,May,Q2,2026
ORDX00505,10/30/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX207,Poly Viscose,Viscose,361,361,207,2,74727,73232.46,73232.46,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Oct,Q4,2026
ORDX00506,3/25/2026,C107,Coastal Cotton Co,Kerala,South,South,TX210,Matte Polyester,Polyester,433,433,189,2,81837,80200.26,80200.26,Match,Delivered,Delivered,UPI,UPI,Mar,Q1,2026
ORDX00507,2/15/2026,C103,LoomCraft India,Karnataka,South,South,TX207,Poly Viscose,Viscose,528,528,226,0,119328,119328,119328,Match,Delivered,Delivered,Cash,Cash,Feb,Q1,2026
ORDX00508,7/14/2026,C105,Northern Apparel Works,Delhi,North,North,TX201,Organic Cotton,Cotton,401,401,236,15,94636,80440.6,80440.6,Match,Processing,Processing,Wallet,Wallet,Jul,Q3,2026
ORDX00509,1/24/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX202,Printed Cambric,Printed Cotton,570,570,248,2,141360,138532.8,138532.8,Match,Delivered,Delivered,UPI,UPI,Jan,Q1,2026
ORDX00510,6/30/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX207,Poly Viscose,Viscose,282,282,222,5,62604,59473.8,59473.8,Match,Cancelled,Cancelled,Wallet,Wallet,Jun,Q2,2026
ORDX00511,9/6/2026,C109,Odisha Style Mills,Odisha,East,East,TX209,Workwear Poly,Poly Cotton,600,600,194,10,116400,104760,104760,Match,Shipped,Shipped,Wallet,Wallet,Sep,Q3,2026
ORDX00512,6/28/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX203,Premium Denim,Denim,376,376,328,12,123328,108528.64,108528.64,Match,Returned,Returned,Cash,Cash,Jun,Q2,2026
ORDX00513,12/9/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX209,Workwear Poly,Poly Cotton,340,340,219,10,74460,67014,67014,Match,Processing,Processing,Cash,Cash,Dec,Q4,2026
ORDX00514,2/16/2026,C103,LoomCraft India,Karnataka,South,South,TX209,Workwear Poly,Poly Cotton,585,585,213,15,124605,105914.25,105914.25,Match,Processing,Processing,Wallet,Wallet,Feb,Q1,2026
ORDX00515,9/29/2026,C108,Punjab Cloth Market,Punjab,North,North,TX201,Organic Cotton,Cotton,605,605,240,12,145200,127776,127776,Match,Processing,Processing,Cash,Cash,Sep,Q3,2026
ORDX00516,5/19/2026,C102,Metro Fabric House,Maharashtra,West,West,TX209,Workwear Poly,Poly Cotton,514,514,211,2,108454,106284.92,106284.92,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,May,Q2,2026
ORDX00517,5/3/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX209,Workwear Poly,Poly Cotton,136,136,190,0,25840,25840,25840,Match,Shipped,Shipped,Cash,Cash,May,Q2,2026
ORDX00518,3/29/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX201,Organic Cotton,Cotton,228,228,224,15,51072,43411.2,43411.2,Match,Shipped,Shipped,Cash,Cash,Mar,Q1,2026
ORDX00519,6/16/2026,C106,Royal Weave Traders,Gujarat,West,West,TX201,Organic Cotton,Cotton,543,543,234,10,127062,114355.8,114355.8,Match,Delivered,Delivered,Cash,Cash,Jun,Q2,2026
ORDX00520,5/21/2026,C109,Odisha Style Mills,Odisha,East,East,TX209,Workwear Poly,Poly Cotton,616,616,209,10,128744,115869.6,115869.6,Match,Returned,Returned,Cash,Cash,May,Q2,2026
ORDX00521,3/17/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX201,Organic Cotton,Cotton,209,209,232,8,48488,44608.96,44608.96,Match,Delivered,Delivered,upi,UPI,Mar,Q1,2026
ORDX00522,9/28/2026,C103,LoomCraft India,Karnataka,South,South,TX210,Matte Polyester,Polyester,134,134,173,15,23182,19704.7,19704.7,Match,Delivered,Delivered,Cash,Cash,Sep,Q3,2026
ORDX00523,3/19/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX204,Rayon Flex,Rayon,304,304,253,2,76912,75373.76,75373.76,Match,Delivered,Delivered,Cash,Cash,Mar,Q1,2026
ORDX00524,6/17/2026,C103,LoomCraft India,Karnataka,South,South,TX206,Silk Fusion,Silk Blend,373,373,595,8,221935,204180.2,204180.2,Match,Delivered,Delivered,Wallet,Wallet,Jun,Q2,2026
ORDX00525,7/23/2026,C103,LoomCraft India,Karnataka,South,South,TX203,Premium Denim,Denim,626,626,335,3,209710,203418.7,203418.7,Match,Processing,Processing,Bank Transfer,Bank Transfer,Jul,Q3,2026
ORDX00526,1/2/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX207,Poly Viscose,Viscose,410,410,218,10,89380,80442,80442,Match,Delivered,Delivered,Cash,Cash,Jan,Q1,2026
ORDX00527,3/24/2026,C102,Metro Fabric House,Maharashtra,West,West,TX207,Poly Viscose,Viscose,-213,213,219,2,46647,45714.06,45714.06,Match,Shipped,Shipped,Bank Transfer,Bank Transfer,Mar,Q1,2026
ORDX00528,1/12/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX201,Organic Cotton,Cotton,160,160,220,8,35200,32384,32384,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00529,4/7/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX206,Silk Fusion,Silk Blend,551,551,622,0,342722,342722,342722,Match,Delivered,Delivered,Cash,Cash,Apr,Q2,2026
ORDX00530,1/19/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX202,Printed Cambric,Printed Cotton,231,231,246,3,56826,55121.22,55121.22,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00531,7/1/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX204,Rayon Flex,Rayon,425,425,247,12,104975,92378,92378,Match,Delivered,Delivered,Cash,Cash,Jul,Q3,2026
ORDX00532,1/29/2026,C106,Royal Weave Traders,Gujarat,West,West,TX208,Athleisure Knit,Cotton Lycra,372,372,289,12,107508,94607.04,94607.04,Match,Cancelled,Cancelled,Credit,Credit,Jan,Q1,2026
ORDX00533,11/18/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX201,Organic Cotton,Cotton,552,552,214,2,118128,115765.44,115765.44,Match,Returned,Returned,UPI,UPI,Nov,Q4,2026
ORDX00534,8/7/2026,C105,Northern Apparel Works,Delhi,North,North,TX202,Printed Cambric,Printed Cotton,238,238,271,12,64498,56758.24,56758.24,Match,Shipped,Shipped,Credit,Credit,Aug,Q3,2026
ORDX00535,7/27/2026,C109,Odisha Style Mills,Odisha,East,East,TX203,Premium Denim,Denim,548,548,348,5,190704,181168.8,181168.8,Match,Shipped,Shipped,Credit,Credit,Jul,Q3,2026
ORDX00536,10/22/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX207,Poly Viscose,Viscose,253,253,214,8,54142,49810.64,49810.64,Match,Returned,Returned,Cash,Cash,Oct,Q4,2026
ORDX00537,5/28/2026,C109,Odisha Style Mills,Odisha,East,East,TX206,Silk Fusion,Silk Blend,142,142,614,3,87188,84572.36,84572.36,Match,Delivered,Delivered,Credit,Credit,May,Q2,2026
ORDX00538,11/19/2026,C105,Northern Apparel Works,Delhi,,#REF!,TX202,Printed Cambric,Printed Cotton,168,168,271,12,45528,40064.64,40064.64,Match,Shipped,Shipped,UPI,UPI,Nov,Q4,2026
ORDX00539,4/10/2026,C106,Royal Weave Traders,Gujarat,West,West,TX209,Workwear Poly,Poly Cotton,93,93,191,5,17763,16874.85,16874.85,Match,Processing,Processing,UPI,UPI,Apr,Q2,2026
ORDX00540,9/23/2026,C103,LoomCraft India,Karnataka,South,South,TX210,Matte Polyester,Polyester,113,113,191,3,21583,20935.51,20935.51,Match,Cancelled,Cancelled,Wallet,Wallet,Sep,Q3,2026
ORDX00541,10/5/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX208,Athleisure Knit,Cotton Lycra,644,644,304,10,195776,176198.4,176198.4,Match,Delivered,Delivered,UPI,UPI,Oct,Q4,2026
ORDX00542,1/7/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX204,Rayon Flex,Rayon,171,171,243,5,41553,39475.35,39475.35,Match,Returned,Returned,Bank Transfer,Bank Transfer,Jan,Q1,2026
ORDX00543,10/15/2026,C109,Odisha Style Mills,Odisha,East,East,TX210,Matte Polyester,Polyester,296,296,175,15,51800,44030,44030,Match,Delivered,Delivered,Credit,Credit,Oct,Q4,2026
ORDX00544,6/27/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX206,Silk Fusion,Silk Blend,453,453,621,5,281313,267247.35,267247.35,Match,Delivered,Delivered,UPI,UPI,Jun,Q2,2026
ORDX00545,4/3/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX204,Rayon Flex,Rayon,413,413,251,0,103663,103663,103663,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Apr,Q2,2026
ORDX00546,2/10/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX209,Workwear Poly,Poly Cotton,204,204,209,2,42636,41783.28,41783.28,Match,Delivered,Delivered,UPI,UPI,Feb,Q1,2026
ORDX00547,4/21/2026,C105,Northern Apparel Works,Delhi,North,North,TX207,Poly Viscose,Viscose,514,514,214,5,109996,104496.2,104496.2,Match,Delivered,Delivered,UPI,UPI,Apr,Q2,2026
ORDX00548,10/26/2026,C109,Odisha Style Mills,Odisha,East,East,TX205,Linen Touch,Linen Blend,330,330,403,3,132990,129000.3,129000.3,Match,Delivered,Delivered,Credit,Credit,Oct,Q4,2026
ORDX00549,4/4/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX202,Printed Cambric,Printed Cotton,338,338,254,12,85852,75549.76,75549.76,Match,Cancelled,Cancelled,Cash,Cash,Apr,Q2,2026
ORDX00550,6/23/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX208,Athleisure Knit,Cotton Lycra,421,421,285,2,119985,117585.3,117585.3,Match,Shipped,Shipped,Cash,Cash,Jun,Q2,2026
ORDX00551,7/28/2026,C108,Punjab Cloth Market,Punjab,North,North,TX203,Premium Denim,Denim,107,107,330,8,35310,32485.2,32485.2,Match,Processing,Processing,UPI,UPI,Jul,Q3,2026
ORDX00552,7/1/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX201,Organic Cotton,Cotton,583,583,227,0,132341,132341,132341,Match,Processing,Processing,Wallet,Wallet,Jul,Q3,2026
ORDX00553,12/29/2026,C102,Metro Fabric House,Maharashtra,West,West,TX210,Matte Polyester,Polyester,157,157,175,5,27475,26101.25,26101.25,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Dec,Q4,2026
ORDX00554,12/1/2026,C102,Metro Fabric House,Maharashtra,West,West,TX205,Linen Touch,Linen Blend,126,126,376,2,47376,46428.48,46428.48,Match,Delivered,Delivered,Cash,Cash,Dec,Q4,2026
ORDX00555,7/24/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX209,Workwear Poly,Poly Cotton,248,248,196,15,48608,41316.8,41316.8,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jul,Q3,2026
ORDX00556,11/7/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX201,Organic Cotton,Cotton,37,37,215,10,7955,7159.5,7159.5,Match,Shipped,Shipped,UPI,UPI,Nov,Q4,2026
ORDX00557,12/7/2026,C106,Royal Weave Traders,Gujarat,West,West,TX206,Silk Fusion,Silk Blend,679,679,604,0,410116,410116,410116,Match,Cancelled,Cancelled,Credit,Credit,Dec,Q4,2026
ORDX00558,4/19/2026,C107,Coastal Cotton Co,Kerala,South,South,TX203,Premium Denim,Denim,337,337,343,5,115591,109811.45,109811.45,Match,Delivered,Delivered,Wallet,Wallet,Apr,Q2,2026
ORDX00559,5/20/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX204,Rayon Flex,Rayon,478,478,248,3,118544,114987.68,114987.68,Match,Delivered,Delivered,UPI,UPI,May,Q2,2026
ORDX00560,2/21/2026,C105,Northern Apparel Works,Delhi,North,North,TX210,Matte Polyester,Polyester,187,187,192,8,35904,33031.68,33031.68,Match,Delivered,Delivered,Wallet,Wallet,Feb,Q1,2026
ORDX00561,6/26/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX210,Matte Polyester,Polyester,396,396,176,2,69696,68302.08,68302.08,Match,Delivered,Delivered,UPI,UPI,Jun,Q2,2026
ORDX00562,1/6/2026,C105,Northern Apparel Works,Delhi,North,North,TX209,Workwear Poly,Poly Cotton,143,143,196,3,28028,27187.16,27187.16,Match,Delivered,Delivered,Wallet,Wallet,Jan,Q1,2026
ORDX00563,3/17/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX207,Poly Viscose,Viscose,505,505,202,15,102010,86708.5,86708.5,Match,Delivered,Delivered,UPI,UPI,Mar,Q1,2026
ORDX00564,5/21/2026,C105,Northern Apparel Works,Delhi,North,North,TX207,Poly Viscose,Viscose,592,592,214,5,126688,120353.6,120353.6,Match,Delivered,Delivered,Wallet,Wallet,May,Q2,2026
ORDX00565,4/14/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX207,Poly Viscose,Viscose,631,631,204,2,128724,126149.52,126149.52,Match,Shipped,Shipped,Credit,Credit,Apr,Q2,2026
ORDX00566,10/16/2026,C106,Royal Weave Traders,Gujarat,West,West,TX206,Silk Fusion,Silk Blend,448,448,624,0,279552,279552,279552,Match,Delivered,Delivered,Credit,Credit,Oct,Q4,2026
ORDX00567,5/18/2026,C103,LoomCraft India,Karnataka,South,South,TX210,Matte Polyester,Polyester,149,149,171,5,25479,24205.05,24205.05,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,May,Q2,2026
ORDX00568,9/4/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX207,Poly Viscose,Viscose,593,593,230,10,136390,122751,122751,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Sep,Q3,2026
ORDX00569,12/29/2026,C108,Punjab Cloth Market,Punjab,North,North,TX208,Athleisure Knit,Cotton Lycra,543,543,294,0,159642,159642,159642,Match,Processing,Processing,UPI,UPI,Dec,Q4,2026
ORDX00570,11/26/2026,C103,LoomCraft India,Karnataka,South,South,TX203,Premium Denim,Denim,209,209,325,2,67925,66566.5,66566.5,Match,Delivered,Delivered,Credit,Credit,Nov,Q4,2026
ORDX00571,4/3/2026,C103,LoomCraft India,Karnataka,South,South,TX206,Silk Fusion,Silk Blend,273,273,610,8,166530,153207.6,153207.6,Match,Shipped,Shipped,Wallet,Wallet,Apr,Q2,2026
ORDX00572,10/9/2026,C107,Coastal Cotton Co,Kerala,South,South,TX208,Athleisure Knit,Cotton Lycra,51,51,292,12,14892,13104.96,13104.96,Match,Delivered,Delivered,UPI,UPI,Oct,Q4,2026
ORDX00573,11/10/2026,C103,LoomCraft India,Karnataka,South,South,TX207,Poly Viscose,Viscose,137,137,200,8,27400,25208,25208,Match,Delivered,Delivered,UPI,UPI,Nov,Q4,2026
ORDX00574,9/8/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX209,Workwear Poly,Poly Cotton,421,421,218,12,91778,80764.64,80764.64,Match,Shipped,Shipped,Credit,Credit,Sep,Q3,2026
ORDX00575,11/6/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX209,Workwear Poly,Poly Cotton,107,107,213,15,22791,19372.35,19372.35,Match,Processing,Processing,UPI,UPI,Nov,Q4,2026
ORDX00576,12/30/2026,C106,Royal Weave Traders,Gujarat,West,West,TX209,Workwear Poly,Poly Cotton,664,664,196,0,130144,130144,130144,Match,delivered,Delivered,Cash,Cash,Dec,Q4,2026
ORDX00577,9/28/2026,C103,LoomCraft India,Karnataka,South,South,TX202,Printed Cambric,Printed Cotton,173,173,258,8,44634,41063.28,41063.28,Match,Delivered,Delivered,Credit,Credit,Sep,Q3,2026
ORDX00578,8/12/2026,C103,LoomCraft India,Karnataka,South,South,TX202,Printed Cambric,Printed Cotton,682,682,250,10,170500,153450,153450,Match,Delivered,Delivered,UPI,UPI,Aug,Q3,2026
ORDX00579,12/1/2026,C108,Punjab Cloth Market,Punjab,North,North,TX204,Rayon Flex,Rayon,150,150,241,0,36150,36150,36150,Match,Delivered,Delivered,Credit,Credit,Dec,Q4,2026
ORDX00580,8/9/2026,C106,Royal Weave Traders,Gujarat,West,West,TX204,Rayon Flex,Rayon,669,669,253,2,169257,165871.86,165871.86,Match,Delivered,Delivered,Cash,Cash,Aug,Q3,2026
ORDX00581,2/28/2026,C106,Royal Weave Traders,Gujarat,West,West,TX208,Athleisure Knit,Cotton Lycra,608,608,306,5,186048,176745.6,176745.6,Match,Delivered,Delivered,Cash,Cash,Feb,Q1,2026
ORDX00582,3/3/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX202,Printed Cambric,Printed Cotton,290,290,253,0,73370,73370,73370,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Mar,Q1,2026
ORDX00583,7/26/2026,C102,Metro Fabric House,Maharashtra,West,West,TX208,Athleisure Knit,Cotton Lycra,82,82,283,0,23206,23206,23206,Match,Processing,Processing,Credit,Credit,Jul,Q3,2026
ORDX00584,11/14/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX205,Linen Touch,Linen Blend,514,514,394,2,202516,198465.68,198465.68,Match,Delivered,Delivered,Wallet,Wallet,Nov,Q4,2026
ORDX00585,4/2/2026,C103,LoomCraft India,Karnataka,South,South,TX207,Poly Viscose,Viscose,299,299,227,12,67873,59728.24,59728.24,Match,Delivered,Delivered,Credit,Credit,Apr,Q2,2026
ORDX00586,10/4/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX207,Poly Viscose,Viscose,610,610,203,2,123830,121353.4,121353.4,Match,Processing,Processing,Wallet,Wallet,Oct,Q4,2026
ORDX00587,11/28/2026,C106,Royal Weave Traders,Gujarat,West,West,TX210,Matte Polyester,Polyester,479,479,180,8,86220,79322.4,79322.4,Match,Delivered,Delivered,Cash,Cash,Nov,Q4,2026
ORDX00588,8/25/2026,C109,Odisha Style Mills,Odisha,East,East,TX208,Athleisure Knit,Cotton Lycra,-420,420,309,10,129780,116802,116802,Match,Cancelled,Cancelled,Bank Transfer,Bank Transfer,Aug,Q3,2026
ORDX00589,8/6/2026,C111,Hyderabad Fashion Line,Telangana,South,South,TX201,Organic Cotton,Cotton,548,548,221,2,121108,118685.84,118685.84,Match,Delivered,Delivered,Credit,Credit,Aug,Q3,2026
ORDX00590,8/27/2026,C101,Vardhan Textiles,Tamil Nadu,South,South,TX206,Silk Fusion,Silk Blend,229,229,597,10,136713,123041.7,123041.7,Match,Shipped,Shipped,UPI,UPI,Aug,Q3,2026
ORDX00591,4/20/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX205,Linen Touch,Linen Blend,620,620,395,12,244900,215512,215512,Match,processing,Processing,Bank Transfer,Bank Transfer,Apr,Q2,2026
ORDX00592,11/22/2026,C107,Coastal Cotton Co,Kerala,South,South,TX207,Poly Viscose,Viscose,374,374,204,2,76296,74770.08,74770.08,Match,Shipped,Shipped,UPI,UPI,Nov,Q4,2026
ORDX00593,9/14/2026,C112,UP Garment Source,Uttar Pradesh,North,North,TX208,Athleisure Knit,Cotton Lycra,609,609,285,10,173565,156208.5,156208.5,Match,Delivered,Delivered,Cash,Cash,Sep,Q3,2026
ORDX00594,10/29/2026,C105,Northern Apparel Works,Delhi,North,North,TX208,Athleisure Knit,Cotton Lycra,251,251,293,15,73543,62511.55,62511.55,Match,Cancelled,Cancelled,Wallet,Wallet,Oct,Q4,2026
ORDX00595,3/18/2026,C107,Coastal Cotton Co,Kerala,South,South,TX208,Athleisure Knit,Cotton Lycra,264,264,281,2,74184,72700.32,72700.32,Match,Shipped,Shipped,UPI,UPI,Mar,Q1,2026
ORDX00596,6/25/2026,C106,Royal Weave Traders,Gujarat,West,West,TX206,Silk Fusion,Silk Blend,61,61,606,5,36966,35117.7,35117.7,Match,Delivered,Delivered,Cash,Cash,Jun,Q2,2026
ORDX00597,12/31/2026,C110,Jaipur Fashion Yard,Rajasthan,North,North,TX203,Premium Denim,Denim,385,385,340,12,130900,115192,115192,Match,Delivered,Delivered,UPI,UPI,Dec,Q4,2026
ORDX00598,7/6/2026,C103,LoomCraft India,Karnataka,South,South,TX204,Rayon Flex,Rayon,533,533,235,10,125255,112729.5,112729.5,Match,Delivered,Delivered,Bank Transfer,Bank Transfer,Jul,Q3,2026
ORDX00599,3/27/2026,C105,Northern Apparel Works,Delhi,North,North,TX203,Premium Denim,Denim,200,200,338,12,67600,59488,59488,Match,Cancelled,Cancelled,UPI,UPI,Mar,Q1,2026
ORDX00600,7/26/2026,C104,Eastern Stitch Hub,West Bengal,East,East,TX207,Poly Viscose,Viscose,269,269,202,2,54338,53251.24,53251.24,Match,Cancelled,Cancelled,Wallet,Wallet,Jul,Q3,2026
